# MCMC samples from stellar flare frequency analysis
# Based on Davenport et al. 2019 (ApJ 871, 241) Equation (3)
# Model: log10(rate) = (a1*log_age + a2*mass + a3) * log_energy + (b1*log_age + b2*mass + b3)
# Columns: a1 a2 a3 b1 b2 b3
# Number of samples: 25600
# Parameter roles:
#   a1, a2, a3: Control energy slope (power-law index)
#   b1, b2, b3: Control normalization (intercept)
# 
-0.148138	0.518032	-0.618455	4.685095	-16.486125	19.466530
-0.147657	0.515165	-0.617194	4.668862	-16.382270	19.419073
-0.147930	0.516406	-0.618571	4.678279	-16.425673	19.466502
-0.147408	0.518540	-0.620905	4.660445	-16.496501	19.544182
-0.147952	0.517499	-0.618604	4.678955	-16.462100	19.467605
-0.148596	0.519394	-0.618693	4.700945	-16.525464	19.468848
-0.148127	0.516208	-0.617317	4.684927	-16.424622	19.429008
-0.148610	0.511758	-0.613120	4.701548	-16.268812	19.281753
-0.147403	0.517359	-0.619053	4.660128	-16.458620	19.483137
-0.148526	0.514291	-0.615124	4.699169	-16.353607	19.347820
-0.147622	0.517103	-0.617861	4.668023	-16.455692	19.446829
-0.148421	0.515344	-0.615794	4.695323	-16.393839	19.374579
-0.147668	0.517247	-0.618599	4.669787	-16.455324	19.467642
-0.147983	0.520937	-0.621369	4.679755	-16.583686	19.564391
-0.148653	0.516404	-0.616195	4.703100	-16.427039	19.386244
-0.149197	0.513331	-0.613950	4.721254	-16.321037	19.309156
-0.147570	0.517078	-0.618602	4.666252	-16.446945	19.465848
-0.147434	0.518089	-0.619237	4.661499	-16.484883	19.490186
-0.148658	0.520712	-0.620211	4.702920	-16.572379	19.521954
-0.148712	0.518056	-0.617139	4.705122	-16.487475	19.421269
-0.147795	0.515975	-0.617172	4.673759	-16.414213	19.420944
-0.147792	0.519340	-0.620829	4.673490	-16.521469	19.540374
-0.148452	0.517088	-0.617078	4.696587	-16.453053	19.417418
-0.147227	0.515614	-0.618553	4.654494	-16.397324	19.464876
-0.148599	0.516671	-0.616404	4.701784	-16.436230	19.392664
